-500514	-593341
-27841	195654
39517	365812
77864	514995
428048	789585
1454550	1016690
2544100	212095
1767870	-1088960
-351121	-585308
-1013300	1146370
-544214	1276130
-1269860	440302
-2137970	891227
-1104810	1512840
520233	456323
864764	-1273220
228975	-2213700
-483133	-2067580
-504958	-1152640
236180	-629426
269821	-652465
-440139	463328
311621	2316140
2044160	2039710
1765190	25218
-72279	-697957
-711968	-220998
-352311	-412988
-504097	-731077
-839187	-93727
-752001	1122020
-148381	2185710
795789	2007140
754113	206268
-730427	-1286720
-1452890	-1367020
-549071	-1772330
-194913	-2697080
-655243	-1867530
95457	391944
1671760	1590600
2173950	1447970
1612770	1016080
690414	456599
-172409	57878
-417925	-223666
-630688	-778199
-1620980	-478620
-1819350	1392830
-250195	2404620
690985	1111910
-183799	-211777
-659509	-417953
34195	-1096020
275312	-2339360
-236040	-2577410
-578003	-1450550
-199800	370807
1086330	1699430
2133710	1352400
1467760	458730
443999	778759
794249	948827
734692	-473335
-1194990	-1254630
-2616130	83601
-1937780	1309290
-812115	978751
-304676	196358
83923	-291045
596739	-533010
1244620	-767432
1356030	-1503260
-42589	-1818400
-1516430	-319206
-900278	1382510
397824	1013490
277137	147414
259658	670074
1588210	948252
2235340	-199890
983171	-1064280
-771675	-594137
-1752520	452043
-1661940	1121720
-980259	735398
-817433	-62680
-651915	189849
852892	565260
2097420	-790443
867424	-2222470
-1042710	-1453140
-1138180	-57473
-475809	35934
-379216	-110790
-59264	466603
883537	1119360
1892650	1251460
2266500	558615
1103890	-510465
-994933	-425888
-1794630	604200
-1259680	534026
-1375760	-216941
-1550590	315043
-181820	1125170
1384110	357087
1343000	-1026980
400009	-1609090
-329541	-1578800
-592093	-1220160
-267618	-805800
-29995	-473742
-88256	639957
805060	2209330
2220240	2067130
1740440	398058
-260300	-206680
-1134020	192814
-986866	-260523
-1399740	-955325
-1831120	-459494
-1249150	659394
72998	1297960
1357220	846187
1556150	-600972
415365	-1476710
-248475	-1006090
296874	-879701
108952	-1464090
-1022660	-651751
-762373	1399610
816967	2051870
1469160	1081630
987589	200116
472055	-228888
109755	-513151
-210547	-682548
-795997	-769998
-1791080	-134798
-1841810	1385610
-308067	1839210
695615	381373
275593	-739782
371949	-623962
1214390	-1019430
876832	-1826880
-468723	-1293330
-1074420	268012
-690651	1387200
119006	1556400
835909	792527
862997	-87271
820162	-112092
1380600	-153259
1033280	-1009350
-968226	-937879
-2278280	751786
-1690260	1706920
-915637	953477
-626738	42940
49869	-439613
977732	-953447
1489090	-1347050
1333770	-1562300
134798	-1300400
-1169610	157464
-913968	1695880
87423	1513720
123035	668146
184047	767653
1242380	641558
1603200	-522411
420756	-1185620
-896130	-670238
-1532830	97320
-1513580	658575
-877061	686048
-314051	189064
30739	99588
1068140	178330
1908900	-920277
826964	-2084450
-813455	-1321710
-819475	110559
-182706	376306
-275787	431805
-220213	1161120
524871	1619960
1195760	1200180
1234320	79435
227030	-1160940
-1302700	-1195120
-1527300	-124840
-517181	134310
-386801	-243976
-761523	624805
238398	1724460
1484130	884837
1056340	-829802
-122458	-1531120
-609152	-1498940
-534221	-1268750
-185094	-764256
109917	-106069
126703	980289
678254	2175190
1624190	1813400
1091610	62691
-587362	-682995
-1060330	-358422
-608987	-727604
-976418	-1082680
-1392530	-33484
-670183	1275260
396871	1477600
950206	752939
863744	-457488
139408	-1322220
-223072	-1196740
288644	-1073930
182823	-1327160
-765558	-334251
-466254	1663810
998311	2093800
1342630	895839
587962	85611
189420	-176531
38635	-594970
-372235	-837369
-919823	-727063
-1574560	-152707
-1553360	1037700
-197238	1488700
902301	252771
572101	-836244
431963	-613464
1075800	-684975
710306	-1346400
-643094	-910576
-1149370	477230
-628138	1263450
105543	1228470
757636	703374
956442	40534
843472	-56020
1043390	-70484
600962	-819848
-1193610	-935045
-2260400	467600
-1301500	1260360
-270043	379396
-180397	-306358
310252	-102952
1275800	-262145
1445120	-914044
626413	-1285990
-642741	-1012060
-1454870	71781
-829436	1088660
312106	803535
438515	265126
479862	843032
1469960	1094030
1618600	-88229
-8095	-888254
-1449500	-356976
-1623380	166744
-1333410	156910
-823845	163075
-96408	159349
548724	214439
1272160	156613
1575190	-709339
488874	-1615190
-861885	-1103900
-754567	-136289
-169032	-93435
-295173	125293
-50488	1200320
955577	1675780
1381110	989976
816698	95190
-161889	-576660
-1156130	-731160
-1422770	-287826
-879737	-104664
-714179	-196696
-749291	549050
299735	1331270
1468680	479857
1108520	-997103
143626	-1379410
-106048	-1152630
-88128	-961888
-142380	-432959
-88462	325584
-70687	1101780
295303	1802780
1098850	1437700
1005990	-92775
-203532	-898317
-733993	-525395
-465935	-491487
-864423	-658442
-1468660	170353
-1018200	1156920
-58355	1086830
562564	260527
822682	-733419
641264	-1393250
442442	-1220330
633680	-826703
288623	-717662
-742488	212408
-679012	1814430
586398	1970000
971568	633593
379013	-99202
307806	-94356
461852	-463565
-109726	-853453
-1075610	-645564
-1791530	66528
-1649040	937738
-400741	1017870
651489	-172846
560513	-1055330
667927	-712355
1410590	-674974
1034020	-1294670
-455557	-829463
-1046020	633341
-509068	1383060
77371	1292540
546266	980347
842474	536385
785600	232788
667671	-23785
85224	-732493
-1381200	-972022
-2166920	-8747
-1265260	605336
-270751	6291
552	-278572
706399	82470
1623720	-215350
1455470	-1000350
446933	-1217180
-522536	-873333
-1049990	-84867
-630223	817603
266503	955238
441175	793346
432076	1337520
1132660	1420350
1108960	52881
-490215	-1032580
-1786180	-711059
-1705340	-257919
-1188990	-242721
-609922	-74149
133769	157701
739823	314858
1361120	288928
1702150	-575948
753254	-1658150
-638712	-1298860
-625762	-133087
24638	179312
-149887	426695
-172606	1507020
667945	1988230
1057700	1118920
453325	-679
-418867	-743928
-1195460	-998976
-1442860	-656269
-1044990	-360055
-890822	-257290
-820827	516816
404332	1182030
1740540	152126
1385960	-1340150
486928	-1350240
531355	-775553
555132	-651351
-113402	-134963
-578554	1006790
-458657	1860190
65861	2031630
741356	1176780
613281	-407462
-357894	-1117830
-649170	-742514
-374145	-812599
-1033610	-1001000
-1781330	13370
-1049760	1076070
226422	715236
830408	-205091
1195680	-799507
1366280	-1203860
1044500	-1110520
649721	-503035
28062	45020
-910305	915203
-939989	2084780
94787	2010560
494505	719135
174587	-5652
349359	-230129
417558	-946055
-525568	-1362060
-1447880	-780226
-1596660	-52017
-1183480	418294
-155896	524258
958183	-130058
1193060	-798549
1203320	-603373
1539270	-567097
911790	-1074050
-661102	-568447
-1214080	943261
-532726	1672900
7232	1490200
294272	1258270
551206	842936
407268	225172
55955	-320568
-451706	-1099530
-1527560	-1536980
-2090900	-705525
-982416	206503
401442	-36304
801205	-232252
1246180	237529
1926390	56088
1547800	-795026
340646	-1013600
-538150	-551381
-922539	155757
-723702	1015440
-53563	1446690
172283	1356110
88974	1454320
482419	1083530
364111	-515241
-1030120	-1719000
-1928880	-1336570
-1318500	-770170
-558109	-718176
-149492	-225883
613107	552763
1451440	742164
1835810	348894
1694720	-470307
703046	-1230560
-550316	-821207
-676763	324947
-214907	738733
-502285	903171
-676981	1713700
133196	1872860
601248	572848
38076	-789889
-591070	-1432190
-971200	-1605100
-1167190	-1173860
-842226	-417839
-399537	46211
-134474	594430
740469	1045830
1816330	280156
1616910	-984526
734515	-1061330
498888	-431873
263411	-139825
-562899	474919
-975049	1557330
-664504	2042550
-190633	1687810
302413	697438
328662	-747377
-385070	-1548420
-719395	-1262970
-454555	-1131930
-840336	-1232110
-1396890	-281137
-523823	913746
1011970	702398
1606120	-209505
1537040	-593480
1346250	-588155
835086	-360425
189336	92891
-554024	450340
-1420830	1076950
-1328850	2017680
-107527	1882020
471243	463023
-13770	-416482
-90618	-538992
59481	-1177980
-654802	-1816700
-1393230	-1344620
-1078200	-473022
-137451	55623
956063	331553
1803170	219833
1802840	57288
1400760	299311
1079500	204878
-21565	-423303
-1657140	-131255
-1897170	1035250
-827033	1276510
-213556	723560
-39436	639997
426906	579069
593853	-119770
89637	-916859
-640995	-1466700
-1361170	-1527240
-1399750	-732665
-170968	73810
1071280	25355
1335890	137638
1593540	798688
2003590	654344
1272860	-236386
-227273	-421700
-1099330	1807
-1345850	338083
-1246170	785553
-611111	1089000
-59966	850580
78235	577609
383883	163492
363388	-989565
-620646	-1790420
-1311060	-1306070
-835905	-673909
-298007	-515254
3985	53657
833199	758245
1725350	678108
1915660	232808
1616370	-158199
778224	-434233
-435813	33750
-946945	1007980
-907354	1226460
-1361110	985704
-1519320	1227790
-469424	927736
411595	-623532
217028	-1898050
-78273	-2023740
-105987	-1653970
-236152	-972117
-187177	-93211
-26516	437296
57520	844701
749072	1187120
1768700	510034
1605540	-607277
608303	-498794
190854	325529
-229800	567959
-1312920	845713
-1861360	1498620
-1374920	1449440
-689151	524134
-6550	-536985
563722	-1571960
532267	-2068680
391565	-1584750
462639	-1003770
-64703	-594500
-727211	518799
-132221	1571930
934705	1132670
1015580	161161
773608	-75189
839798	-184938
431385	-429544
-405166	-200266
-1035000	308828
-1478860	825480
-1313080	1465370
-260350	1345260
366079	114877
36200	-751585
54598	-863015
397730	-1374930
-71200	-1890240
-637559	-1253960
-284862	-181691
414305	498787
1022760	1012140
1585740	1087780
1444400	629350
697306	405355
201400	224294
-459316	-433250
-1611460	-473392
-1859510	507788
-930349	965001
-359632	599074
-292693	484371
148657	264627
421369	-699957
93361	-1621570
-212685	-1950030
-363247	-1764460
-229595	-729350
726706	571813
1615590	1004720
1357710	1214790
989691	1839560
1159000	1533930
471626	84482
-1091210	-674679
-1854500	-363343
-1652870	-89026
-1258550	71196
-683577	292411
-119959	194266
199601	18403
725775	-309552
1027810	-1323260
250917	-2029200
-481696	-1239900
-65379	-129086
337394	238931
97122	844246
376525	1695100
1074220	1534440
1049310	614360
522428	-59318
-61804	-476724
-792930	-484225
-1165800	46738
-1040500	336039
-1132420	363163
-942492	781202
223699	676939
1037910	-651776
600772	-1636230
190545	-1435190
279348	-1133820
2425	-932958
-401766	-179669
-264238	659636
169571	1125390
831898	1319120
1532980	818054
1238700	-105493
132611	-158816
-455999	339506
-841096	211609
-1751030	103678
-2066050	671204
-1158830	804727
-131564	101892
562725	-606047
1098590	-1213860
1034900	-1690350
540999	-1454300
331713	-876828
50818	-462247
-335198	440097
185771	1553560
1153030	1613660
1155870	1008700
587979	840991
209879	531681
-566464	-265379
-1698950	-657979
-2170330	-507860
-1903870	-306313
-1078270	32455
319892	147811
1304910	-384507
1257120	-659082
1172200	-398503
1169050	-666626
265494	-1138540
-808801	-489851
-656276	664795
121190	1146720
596331	1276200
907229	1287010
863322	854644
287618	309336
-284766	-220160
-932839	-988600
-1849790	-1167960
-1906770	-324785
-753931	231742
174905	58449
534063	133541
1103780	234933
1358080	-426054
692960	-1066810
-76566	-1032060
-482936	-712336
-684532	-71047
-284273	821595
498390	1176600
791761	1129270
920441	1223160
1226170	766618
647489	-332910
-793087	-665679
-1595410	-124255
-1617880	81799
-1608420	42003
-1214460	167945
-257054	-56192
626742	-618697
1370360	-1066210
1784720	-1606580
1146730	-1760730
177304	-668581
15344	732919
-23097	1236940
-484617	1526120
-388741	1911240
348281	1432440
604892	302756
329971	-474715
-142289	-872781
-955032	-821153
-1508440	-150534
-1331900	258533
-1093360	59486
-688221	75422
624475	-32133
1853700	-1000240
1794960	-1688480
1292150	-1143540
997546	-319131
221819	268726
-757255	1136460
-1055880	1824760
-839554	1758850
-335316	1212950
365337	166426
402043	-1098490
-206498	-1375970
-337186	-844818
-288080	-717221
-958557	-457784
-1250310	641944
-280828	1282720
703072	671755
966128	-139185
1032810	-679588
831133	-1109590
318087	-1042490
45507	-586957
-261241	-157439
